0	0.0	139045.88820642684	30.216502121436736	-24.553269614747613	22.164043818820325
1	0.18708901819140694	139045.5319863059	136.22957492274543	-201.29579645974343	62.71008226286085
2	0.37120849595693234	139045.1814185729	615.5389562007772	-1053.7252223405574	203.49282598106095
3	0.5523584332965761	139044.8365033074	2295.57199880118	-4084.664884098169	590.1298506906027
4	0.7305388302103382	139044.49724058772	7143.464976281548	-12634.538300253644	1501.8431489422167
5	0.9057496866982188	139044.16363049092	19002.781334605817	-32610.95109690493	3381.4559409103695
6	1.0779910027602178	139043.83567309275	44162.75236639295	-72381.54967370916	6818.1302804064335
7	1.247262778396335	139043.5133684676	91285.77535226595	-141175.32017809397	12457.741170025989
8	1.4135650136065707	139043.19671668875	170301.79986881954	-245943.50599794474	20845.33304856819
9	1.576897708390925	139042.88571782806	290241.8934254098	-387554.0814990089	32239.004740762728
10	1.7372608627493975	139042.5803719561	456487.153714988	-557876.2119059276	46457.16475437059
11	1.8946544766819884	139042.28067914234	668289.5734745008	-739258.5464648816	62817.644865470225
12	2.049078550188698	139041.98663945473	917458.115102795	-907054.1461575372	80197.94312255652
13	2.200533083269525	139041.69825296005	1188757.3194243964	-1034616.8364684419	97204.58366239301
14	2.349018075924471	139041.4155197238	1461996.341928953	-1099212.8487817165	112404.71036370807
15	2.4945335281535357	139041.13843981025	1715247.9004141497	-1087002.7008919967	124557.84164254258
16	2.637079439956719	139040.86701328223	1928339.1855288409	-995701.0839172376	132792.92254074092
17	2.77665581133402	139040.60124020145	2085775.3851868443	-834418.4524548757	136698.6693553619
18	2.9132626422854395	139040.3411206282	2178527.0162333082	-621098.8340725275	136322.68558726244
19	3.0468999328109776	139040.08665462164	2204492.1428270084	-378561.1599281492	132097.18334241846
20	3.177567682910634	139039.83784223947	2167789.876544907	-130303.05181982847	124721.15563305258
21	3.3052658925844094	139039.5946835383	2077260.6605602964	102991.43846125645	115030.20393649946
22	3.429994561832302	139039.3571785733	1944617.6894116257	305709.20937632414	103878.9347760815
23	3.551753690654314	139039.12532739842	1782640.8712849251	468223.18251826905	92051.0434275299
24	3.670543279050444	139038.8991300663	1603683.1007342697	586673.0442290289	80202.48761367508
25	3.786363327020692	139038.67858662835	1418620.7553761755	661982.06597562	68835.72167197401
26	3.8992138345650593	139038.46369713463	1236263.2695501111	698505.0035979841	58298.58265133183
27	4.009094801683544	139038.25446163397	1063157.9728113804	702634.9116075133	48799.828167841275
28	4.116006228376148	139038.0508801739	903687.7163477767	681588.7075709568	40433.732387622564
29	4.21994811464287	139037.85295280063	760352.1352153327	642482.2732562567	33207.66105772255
30	4.32092046048371	139037.66067955917	634137.1765933511	591718.9508385733	27068.431571381418
31	4.418923265898669	139037.47406049317	524900.9272756537	534658.6726157703	21925.031210827332
32	4.5139565308877465	139037.29309564497	431728.7454475454	475506.7097627233	17666.66734295828
33	4.606020255450941	139037.11778505577	353232.42271537276	417354.190364899	14176.088434158934
34	4.695114439588256	139036.94812876533	287784.4829282344	362309.042753121	11338.684042772014
35	4.781239083299688	139036.78412681218	233689.54645732325	311668.9186221277	9048.13459732141
36	4.864394186585239	139036.62577923364	189300.76839115613	266102.0111912521	7209.436164886994
37	4.944579749444908	139036.4730860656	153091.9088265204	225814.60128398586	5740.0571716330915
38	5.021795771878695	139036.3260473428	123695.81981927715	190694.33392236545	4569.857457776055
39	5.096042253886601	139036.1846630986	99919.03596135529	160425.40833925628	3640.2578229617093
40	5.167319195468625	139036.04893336518	80740.46227228505	134576.401186804	2903.015142052346
41	5.235626596624768	139035.9188581733	65300.33722726086	112663.92291249336	2318.84603564567
42	5.300964457355029	139035.79443755257	52883.97952119831	94196.34322583578	1856.0544205369874
43	5.363332777659409	139035.67567153124	42903.429101453614	78701.94105430365	1489.2537381610077
44	5.422731557537906	139035.56256013626	34878.9983546309	65745.44076268544	1198.2297189916624
45	5.479160796990524	139035.45510339332	28421.93843048579	54936.26978351937	966.9599814725387
46	5.532620496017258	139035.35330132686	23218.854712908444	45931.190305828	782.7885910760823
47	5.58311065461811	139035.25715396006	19018.123773191597	38433.31940357687	635.7435372529225
48	5.630631272793082	139035.16666131467	15618.32390954846	32189.005371070816	517.980268799333
49	5.675182350542173	139035.08182341128	12858.551929007075	26983.5874406706	423.33299360095606
50	5.71676388786538	139035.00264026917	10610.42796940439	22636.727163806296	346.9560071954496
51	5.755375884762707	139034.92911190633	8771.563728706016	18997.749170404084	285.0389288823052
52	5.791018341234152	139034.8612383395	7260.270132478844	15941.250356306587	234.58179170460554
53	5.823691257279715	139034.79901958402	6011.2963009995765	13363.113666597405	193.2180876370453
54	5.853394632899397	139034.74245565408	4972.414810269553	11176.981384692146	159.07590612108453
55	5.880128468093197	139034.69154656254	4101.693734055167	9311.191586697949	130.66912110261393
56	5.903892762861116	139034.64629232092	3365.320887719189	7706.1511039321485	106.8121416791547
57	5.924687517203153	139034.6066929395	2735.86849682958	6312.102130930563	86.55304443818167
58	5.942512731119308	139034.57274842734	2190.9064722189974	5087.232553692276	69.12097139393457
59	5.957368404609582	139034.54445879208	1711.8893977416492	3996.0786377812656	53.884534632177036
60	5.969254537673974	139034.52182404022	1283.2563307197768	3008.170487228296	40.31864798233601
61	5.978171130312485	139034.50484417682	891.6938272065324	2096.8740401501755	27.977736311278868
62	5.984118182525114	139034.4935192058	525.5215372222623	1238.3872483271875	16.473680003822043
63  5.9870956943118605  139034.4878491297   174.16656924672338  410.85182774921486  5.457157306158713
